ID,Predicted
136245,207Q00000X
136249,207R00000X
136251,2084P0800X
136252,207RX0202X
136253,2084N0600X
136273,207T00000X
136277,207R00000X
136285,207R00000X
136286,2084P0804X
136292,2084P0800X
136295,208000000X
136303,2084P0800X
136313,207R00000X
136314,
136317,2084P0800X
136319,2084P0800X
136323,163W00000X
136331,2084N0402X
136336,207W00000X
136337,207V00000X
136339,207Q00000X
136343,2084N0400X
136346,2084P0800X
136354,207Q00000X
136357,2084N0600X
136358,2084P0800X
136359,208000000X
136363,207R00000X
136365,
136367,207Q00000X
136371,2084P0800X
136374,207W00000X
136375,
136379,2084N0400X
136380,2084P0800X
136385,2084N0400X
136386,
136388,208000000X
136395,2084P0800X
136396,2084N0400X
136398,208M00000X
136401,
136405,2084P0800X
136409,2084P0800X
136412,207KA0200X
136415,
136418,2084N0400X
136432,2084P0800X
136434,207RG0100X
136435,
136439,207RC0000X
136446,2080P0207X
136452,208000000X
136461,2080P0008X
136466,207R00000X
136468,2084N0400X
136476,207Q00000X
136479,2084N0400X
136483,207Q00000X
136485,208100000X
136494,2084P0800X
136495,2084N0400X
136507,2084N0400X
136510,208D00000X
136511,
136514,207N00000X
136517,2084P0800X
136520,2084P0800X
136523,2084N0400X
136530,207R00000X
136532,2084N0400X
136535,2084P0800X
136538,
136540,2084P0800X
136541,2084N0400X
136543,2084N0400X
136544,2084F0202X
136546,
136549,363L00000X
136552,207RH0003X
136558,207Q00000X
136569,207Q00000X
136570,
136572,207Q00000X
136577,207RG0100X
136589,207R00000X
136594,2084P0800X
136595,
136604,207RG0300X
136606,207RG0300X
136611,2084N0400X
136614,207Q00000X
136617,2084N0600X
136619,163W00000X
136620,2085R0001X
136621,207Q00000X
136627,
136628,207R00000X
136629,207Q00000X
136633,
136634,2084N0400X
136636,207Q00000X
136643,207Q00000X
136645,207Q00000X
136648,2084N0400X
136655,2084N0600X
136659,2084N0400X
136668,207RR0500X
136669,207Q00000X
136672,207Q00000X
136674,2084P0800X
136676,207RP1001X
136678,207Q00000X
136681,207RC0000X
136685,207Q00000X
136690,207V00000X
136694,2084N0400X
136705,207T00000X
136707,2084N0400X
136708,208G00000X
136712,2085R0001X
136716,2084P0800X
136722,207W00000X
136725,2084N0400X
136726,207RN0300X
136730,2084P0800X
136732,207R00000X
136736,207RC0000X
136739,
136743,207N00000X
136745,207RG0300X
136746,
136750,207R00000X
136756,2084P0800X
136761,2084N0400X
136774,207R00000X
136776,2084P0800X
136783,207T00000X
136786,2084N0400X
136792,363A00000X
136793,2084P0800X
136798,2084N0400X
136802,207Q00000X
136805,207Y00000X
136807,
136808,2084P0800X
136817,
136818,207R00000X
136820,2084P0800X
136828,207R00000X
136829,2084P0800X
136832,363A00000X
136835,2084N0400X
136836,208M00000X
136837,2084P0800X
136845,2084P0800X
136850,2085R0202X
136851,2084P0800X
136854,2084N0400X
136860,2084N0400X
136861,207P00000X
136865,2084P0800X
136866,207Q00000X
136869,2084P0800X
136872,2084P0800X
136873,207Q00000X
136887,207R00000X
136890,207RG0100X
136899,
136901,207L00000X
136905,2084P0800X
136906,2084N0400X
136914,2084P0800X
136918,2084N0400X
136922,
136927,207RH0003X
136930,207Q00000X
136931,
136932,207Q00000X
136935,2084N0400X
136936,363LP0808X
136937,2084P0800X
136942,207T00000X
136944,2084P0800X
136945,2084N0400X
136948,2084N0400X
136950,2084N0400X
136952,
136961,2084N0600X
136963,207Q00000X
136968,2084N0402X
136972,2084P0800X
136975,
136977,
136978,2084P0800X
136988,208000000X
136995,
136996,207R00000X
136998,207Q00000X
136999,207R00000X
137007,2084N0400X
137009,207Q00000X
137011,
137024,207R00000X
137027,207L00000X
137028,207RC0200X
137033,2084P0804X
137035,
137037,208000000X
137038,2084P0800X
137040,207V00000X
137046,2084P0800X
137049,207RH0003X
137050,207Q00000X
137053,207RR0500X
137055,207VG0400X
137056,363L00000X
137061,2084P0800X
137064,2084P0800X
137072,2084N0400X
137073,
137083,207Q00000X
137087,207Q00000X
137096,2084P0800X
137099,2084N0400X
137105,
137109,207Q00000X
137111,
137116,207K00000X
137117,207RG0100X
137119,2084P0800X
137120,2084N0600X
137124,207Q00000X
137127,207Q00000X
137132,207ZN0500X
137136,2084P0800X
137141,
137147,207R00000X
137151,2084N0400X
137152,2084P0800X
137158,207RH0000X
137162,207R00000X
137164,2084P0800X
137165,207RG0100X
137171,207Q00000X
137181,207ZP0105X
137182,207RC0200X
137183,2084N0400X
137187,2084P0800X
137190,163WP0808X
137192,2084N0402X
137195,2084P0800X
137196,2084N0400X
137204,207Q00000X
137213,2084N0400X
137216,2084P0800X
137222,2084P0800X
137226,207RC0000X
137231,2084P0800X
137232,207Q00000X
137235,2085R0001X
137236,207RN0300X
137237,208000000X
137242,207Q00000X
137243,2084P0800X
137251,207R00000X
137253,2084N0402X
137254,207Q00000X
137255,2084N0400X
137256,2084S0012X
137259,2084P0800X
137260,208000000X
137261,2084N0400X
137263,
137265,390200000X
137269,2084P0800X
137270,207T00000X
137272,2084N0400X
137273,207R00000X
137277,207RH0003X
137280,
137284,208000000X
137288,207R00000X
137295,
137296,2084P0800X
137302,
137305,2084N0400X
137312,207R00000X
137315,2084N0400X
137320,207Q00000X
137321,
137322,163WP0808X
137327,2084N0600X
137330,2084P0800X
137333,207RH0003X
137335,207T00000X
137337,207R00000X
137338,2084P0800X
137344,2084P0800X
137346,2084N0400X
137354,
137365,207R00000X
137366,2084P0800X
137369,2084N0400X
137372,207Q00000X
137373,2084P0800X
137380,207RC0000X
137385,207RI0011X
137391,2084N0400X
137394,207Q00000X
137396,2084N0400X
137397,207Q00000X
137398,
137400,2084P0800X
137409,207L00000X
137414,2084N0400X
137419,2084P0800X
137423,207Q00000X
137428,2084N0400X
137431,207RH0003X
137432,207Q00000X
137433,208100000X
137436,2084N0400X
137437,2084N0400X
137438,2080P0207X
137441,207R00000X
137442,2084N0400X
137443,2084P0800X
137444,207RG0100X
137445,207R00000X
137446,2084N0400X
137450,
137452,
137455,2084P0800X
137456,2084N0400X
137462,2084N0400X
137465,207RE0101X
137467,207V00000X
137468,207V00000X
137474,2084N0400X
137475,2084P0800X
137476,2084P0800X
137477,207Q00000X
137480,2084P0800X
137482,2084N0402X
137483,2084P0800X
137486,
137488,2084N0400X
137494,207RG0100X
137499,2084P0800X
137502,207R00000X
137508,2084N0400X
137511,207N00000X
137513,207Q00000X
137516,2084N0400X
137520,2084N0400X
137521,2084A0401X
137525,2084N0400X
137527,207RC0000X
137528,2084P0800X
137530,2084N0400X
137532,207Q00000X
137538,2084N0400X
137543,2084P0800X
137546,207Q00000X
137550,207R00000X
137554,2084P0800X
137556,2084P0800X
137558,2084N0400X
137559,
137567,207R00000X
137569,2084N0400X
137570,207Q00000X
137579,2084P0800X
137580,2084P0800X
137584,2084P0800X
137586,207Q00000X
137590,207Q00000X
137594,2084P0800X
137603,2084P0800X
137606,207R00000X
137611,207RC0000X
137615,2084P0804X
137620,2084P0800X
137625,207Q00000X
137630,207T00000X
137632,2084P0800X
137635,2084N0400X
137636,207RA0401X
137637,2084N0400X
137641,2084P0800X
137643,
137644,2084N0400X
137647,207Q00000X
137655,2084N0400X
137660,207RP1001X
137661,207P00000X
137662,207Q00000X
137663,2084P0800X
137666,2084P0800X
137667,208000000X
137672,2084S0012X
137686,2084N0400X
137688,207Q00000X
137689,2084P0800X
137690,207Q00000X
137692,207RC0200X
137694,2084P0804X
137697,208000000X
137698,2084N0400X
137701,2084P0800X
137705,207R00000X
137706,
137709,207Q00000X
137715,2084N0400X
137717,2084N0400X
137718,390200000X
137719,2084N0400X
137720,2084P0800X
137721,2084A0401X
137722,2084P0800X
137730,207Q00000X
137731,2084P0800X
137732,207Q00000X
137739,207Q00000X
137746,2084P0800X
137747,207R00000X
137749,207VX0000X
137751,207T00000X
137757,207T00000X
137760,
137763,363A00000X
137766,174400000X
137768,207RI0011X
137769,207R00000X
137770,2084N0400X
137774,207R00000X
137775,2084P0800X
137778,363LF0000X
137780,207Q00000X
137784,
137785,2084N0400X
137789,2084P0804X
137798,207V00000X
137803,2084P0800X
137804,2084N0400X
137807,2084P0800X
137809,2084N0400X
137814,
137816,2084P0800X
137817,2084P0800X
137818,
137819,
137822,174400000X
137828,2084N0400X
137829,2084P0800X
137834,207RX0202X
137835,207Q00000X
137839,207QG0300X
137841,2084P0800X
137842,207Q00000X
137843,2084N0400X
137844,207T00000X
137845,2084N0400X
137848,
137850,2084P0800X
137851,
137855,2084A2900X
137856,2084N0400X
137857,2084N0400X
137858,207R00000X
137859,2084N0400X
137863,207Q00000X
137868,2084P0800X
137871,2084P0800X
137873,2084N0400X
137874,207RG0100X
137876,2084P0800X
137881,207RG0100X
137882,
137883,2084P0800X
137890,207W00000X
137893,207R00000X
137894,207R00000X
137897,207RP1001X
137899,2084P0800X
137900,2084N0400X
137901,2084P0804X
137902,
137909,2084N0400X
137914,208D00000X
137917,2084P0800X
137924,2084P0800X
137931,
137932,2084P0800X
137936,207P00000X
137937,2084P0800X
137940,2084P0800X
137944,
137945,2084P0800X
137946,2084P0800X
137949,207R00000X
137951,207Q00000X
137953,2084A0401X
137955,2084N0400X
137957,2084P0800X
137958,2084N0400X
137962,
137966,2084P0800X
137967,207R00000X
137970,2084N0400X
137973,207Q00000X
137974,207Q00000X
137976,
137979,207Q00000X
137981,207RC0000X
137983,207W00000X
137984,207R00000X
137990,2084P0800X
137999,207R00000X
138001,207Q00000X
138003,207Q00000X
138005,
138009,
138024,207Q00000X
138033,2084P0800X
138034,2084P0800X
138035,
138037,363A00000X
138039,207Q00000X
138044,207R00000X
138045,207R00000X
138046,208000000X
138058,
138061,207N00000X
138069,2084P0800X
138070,207Q00000X
138071,2084P0800X
138072,208000000X
138075,2084N0400X
138079,207Q00000X
138083,2084P0800X
138087,207Q00000X
138094,2085R0001X
138095,207Q00000X
138101,207R00000X
138106,2084P0800X
138110,
138112,207RH0003X
138117,207R00000X
138123,
138125,2084P0800X
138134,207R00000X
138135,207Q00000X
138138,207N00000X
138140,207WX0120X
138146,207R00000X
138150,207Q00000X
138151,
138154,
138160,2084N0400X
138161,2084P0800X
138167,2084N0400X
138170,207Q00000X
138174,2084F0202X
138176,2084P0804X
138177,207R00000X
138182,2084P0800X
138185,207N00000X
138186,
138195,207RC0000X
138196,2084N0400X
138197,2084N0400X
138198,2084N0400X
138204,207Q00000X
138209,207R00000X
138217,2084P0800X
138218,207N00000X
138219,207R00000X
138220,363A00000X
138222,2084P0800X
138225,2084N0400X
138226,
138230,207R00000X
138231,207R00000X
138235,207T00000X
138237,2084P0800X
138241,2084P0800X
138244,363AM0700X
138248,207Q00000X
138251,2084P0800X
138255,2084N0400X
138256,207P00000X
138258,207Q00000X
138260,207RC0000X
138263,207Q00000X
138266,207RI0011X
138268,207Q00000X
138272,207Q00000X
138278,
138282,207Q00000X
138284,
138285,2084N0400X
138287,207RI0011X
138288,2084P0800X
138289,207R00000X
138293,
138294,174400000X
138297,
138298,2084N0400X
138299,207Q00000X
138300,207Q00000X
138308,207Q00000X
138316,207Q00000X
138320,364SP0808X
138321,2084P0800X
138326,390200000X
138327,2084P0800X
138328,2084N0400X
138334,174400000X
138335,207R00000X
138340,207RH0003X
138346,207R00000X
138347,363L00000X
138352,2084P0800X
138362,208D00000X
138370,2084N0400X
138371,2085R0001X
138376,207RH0003X
138379,
138380,2084N0400X
138385,
138388,2084N0400X
138392,2084P0800X
138394,207Q00000X
138395,207RG0100X
138401,2084N0400X
138406,2084N0400X
138408,2084N0400X
138416,207Q00000X
138418,2084P0800X
138419,207N00000X
138420,207RG0100X
138422,2084P0800X
138433,2084P2900X
138440,2084P0800X
138441,2084N0400X
138442,
138443,2084N0400X
138445,
138448,2084P0800X
138449,2084P0800X
138450,207R00000X
138451,2084N0400X
138452,2084N0400X
138457,2084N0400X
138458,174400000X
138463,207R00000X
138464,207K00000X
138466,2084N0400X
138474,2084P0800X
138478,2084N0400X
138484,2084N0400X
138485,
138493,
138496,
138498,207RG0100X
138502,208000000X
138512,
138516,207R00000X
138518,2084P0800X
138519,2084N0400X
138521,2084P0800X
138528,
138531,2084P0800X
138533,
138535,2084P0800X
138548,2084N0400X
138555,207R00000X
138557,2084P0800X
138563,
138566,207R00000X
138576,2084N0400X
138577,207R00000X
138580,207R00000X
138583,207RC0200X
138589,207RH0003X
138594,207RI0011X
138596,
138597,2084P0800X
138598,207Q00000X
138610,2084F0202X
138614,
138620,
138621,207Q00000X
138627,207RG0100X
138631,207R00000X
138632,2084P0800X
138636,207Q00000X
138638,2084P0800X
138648,207Q00000X
138658,2084N0400X
138660,
138673,2084N0400X
138676,2084P0800X
138680,2084P0015X
138681,
138683,207RP1001X
138686,207R00000X
138688,207Q00000X
138689,207R00000X
138690,363LP0808X
138692,2084N0400X
138694,2084N0402X
138695,363LF0000X
138705,2084P0800X
138707,207R00000X
138708,2084P0800X
138709,2084N0400X
138711,
138716,2084N0400X
138718,207Q00000X
138719,207RC0000X
138720,207Q00000X
138723,207R00000X
138728,207Q00000X
138730,2084N0400X
138735,208000000X
138738,207Q00000X
138740,208G00000X
138743,207N00000X
138751,207RH0003X
138756,207R00000X
138758,2084N0400X
138763,207RH0003X
138766,
138771,207R00000X
138772,
138776,207QH0002X
138777,207Q00000X
138783,
138785,174400000X
138789,2084P0800X
138791,208000000X
138794,207Q00000X
138797,
138800,2084P0800X
138801,2084P0800X
138802,
138806,
138809,207Q00000X
138821,2084P0800X
138825,207Q00000X
138833,
138834,2084P0800X
138836,2084N0400X
138842,363A00000X
138846,2084P0800X
138849,2084P0800X
138854,208D00000X
138857,367500000X
138860,207RH0003X
138862,174400000X
138864,207Q00000X
138872,2084N0400X
138873,207RH0003X
138876,2084N0400X
138880,2084P0800X
138885,207R00000X
138889,
138893,207Q00000X
138896,207N00000X
138902,2084N0400X
138904,2084N0402X
138905,2084N0400X
138906,2084P0800X
138910,2084P0800X
138915,2084N0400X
138919,2084P0800X
138920,207RX0202X
138921,207T00000X
138922,2084N0400X
138926,363LP0808X
138927,2084N0400X
138930,207RC0000X
138932,207Q00000X
138937,2084N0400X
138939,2084P0800X
138940,207Q00000X
138943,207Q00000X
138946,208000000X
138947,2084N0402X
138949,2084N0400X
138951,207Q00000X
138952,2084N0400X
138955,207RG0100X
138956,207Q00000X
138958,2084N0400X
138959,
138963,207L00000X
138964,2084P0800X
138969,390200000X
138976,2084N0400X
138977,2084P0800X
138978,174400000X
138983,207R00000X
138988,2084N0400X
138990,2084N0400X
138994,2084N0400X
138995,2084P0800X
139000,2084P0800X
139006,2084P0800X
139010,207Q00000X
139011,207Q00000X
139017,207Q00000X
139019,2084P0800X
139020,207R00000X
139021,2084P0804X
139027,207P00000X
139030,207Q00000X
139032,2084N0400X
139033,2084N0400X
139034,2084P0800X
139035,207W00000X
139036,2084P0800X
139037,207RP1001X
139042,163W00000X
139044,2084N0400X
139048,207Q00000X
139055,208VP0000X
139057,207RC0000X
139060,2084N0400X
139063,207R00000X
139064,2084P0800X
139066,207T00000X
139069,2084N0400X
139070,2084P0800X
139074,2084P0800X
139088,2084N0400X
139090,2084N0400X
139095,207W00000X
139096,2084N0400X
139101,207R00000X
139117,207Q00000X
139124,207RX0202X
139128,2084P0800X
139134,207RG0300X
139135,207R00000X
139137,2084P0800X
139139,2084N0400X
139142,2084P0800X
139145,2084N0400X
139153,207N00000X
139154,2084N0400X
139155,
139159,2084P0800X
139169,207Q00000X
139173,207Q00000X
139176,207QA0401X
139183,2084P0800X
139184,207R00000X
139187,
139189,2085R0001X
139192,2084P0800X
139193,
139196,207Q00000X
139199,207Q00000X
139207,2084N0400X
139213,2084P0800X
139216,2084P0800X
139218,207R00000X
139219,207P00000X
139222,207R00000X
139230,2084N0400X
139233,207Q00000X
139234,207Q00000X
139240,
139248,207Q00000X
139252,207Q00000X
139257,2084P0800X
139259,2084N0400X
139260,2084P0800X
139263,207N00000X
139265,2084N0400X
139273,2084N0400X
139275,2084P0800X
139279,2084P0800X
139294,207Q00000X
139297,
139299,2084N0400X
139301,
139306,2084N0400X
139317,2084N0402X
139318,207Q00000X
139319,208M00000X
139322,2084N0400X
139324,207Q00000X
139327,174400000X
139328,2084P0800X
139329,207Q00000X
139334,
139344,
139345,2084P0800X
139348,207T00000X
139352,
139353,207P00000X
139354,207Q00000X
139355,174400000X
139356,2080P0008X
139361,207Q00000X
139362,2084N0400X
139363,207Q00000X
139373,2084A0401X
139374,2080P0202X
139380,207R00000X
139382,2084P0800X
139383,207R00000X
139384,207KA0200X
139385,207Q00000X
139389,2084P0800X
139393,207Q00000X
139399,
139401,207T00000X
139410,2084P0800X
139415,207R00000X
139416,2084N0400X
139420,2084N0600X
139421,2084P0800X
139426,163W00000X
139427,207R00000X
139433,103T00000X
139434,2081P2900X
139440,2084P0800X
139443,207R00000X
139445,207R00000X
139448,1835N1003X
139455,207N00000X
139456,207R00000X
139461,
139466,207R00000X
139472,2084N0400X
139474,207P00000X
139478,207KI0005X
139486,2084N0400X
139487,207R00000X
139488,207UN0901X
139489,2084N0400X
139492,207L00000X
139493,363LF0000X
139496,207R00000X
139497,207Q00000X
139502,2084P0800X
139510,207RR0500X
139524,2084P0804X
139525,207R00000X
139528,207T00000X
139536,207R00000X
139540,207R00000X
139543,2084N0400X
139545,207RI0011X
139551,2084P0800X
139555,207Q00000X
139557,2084N0400X
139558,207P00000X
139559,207Q00000X
139561,2084N0400X
139565,2084P0800X
139566,390200000X
139569,2084P0800X
139572,2084P0800X
139575,2084N0400X
139576,2084P0800X
139579,2084P0800X
139580,2084P0800X
139582,2084N0400X
139592,
139594,
139599,2084P0800X
139601,2084P0800X
139603,2084P0800X
139611,
139613,2084P0800X
139616,
139617,207K00000X
139618,2084N0400X
139619,208000000X
139621,2084N0400X
139629,2084P0800X
139632,2084P0800X
139634,2084N0400X
139636,2084P0800X
139637,2084N0400X
139642,207Q00000X
139659,
139660,2084N0400X
139662,207R00000X
139663,363LP0808X
139668,207Q00000X
139669,207Q00000X
139672,207RC0000X
139673,2084P0800X
139675,207RH0003X
139678,2085R0001X
139681,207RH0003X
139684,207Q00000X
139687,
139688,
139689,2084N0400X
139694,2084N0402X
139696,2084N0400X
139700,2084N0400X
139705,2084P0800X
139706,207R00000X
139713,207Q00000X
139715,2084N0400X
139716,2084N0400X
139719,207R00000X
139721,207T00000X
139727,207P00000X
139732,207R00000X
139734,2084P0015X
139736,2084N0400X
139740,2084P0800X
139750,2084P0800X
139752,2084P0800X
139753,207R00000X
139754,208800000X
139756,2084P0804X
139760,207Q00000X
139764,2084P0800X
139766,2084N0600X
139767,207RC0000X
139775,2084P0800X
139781,207Q00000X
139788,363LA2100X
139791,207R00000X
139798,2084N0402X
139801,2084P0800X
139804,2084P0800X
139808,
139811,207Q00000X
139815,2084P0802X
139817,2084N0400X
139818,2084P0800X
139820,2084P0804X
139822,207Q00000X
139828,207Q00000X
139831,207RH0003X
139833,2084P0800X
139837,207R00000X
139839,2084N0400X
139840,2084P0800X
139841,
139847,2084P0800X
139848,2084P0800X
139849,2084N0402X
139852,207R00000X
139858,207Q00000X
139862,2084N0400X
139867,207Q00000X
139868,207Q00000X
139869,
139872,2084P0800X
139878,207T00000X
139881,2084P0800X
139890,2084N0400X
139895,207Q00000X
139906,207Q00000X
139909,
139916,2084N0402X
139920,207Q00000X
139921,
139927,207Q00000X
139928,207Q00000X
139930,2084N0400X
139935,2084N0400X
139936,2084P0800X
139945,2084N0400X
139946,
139953,207RA0000X
139958,207RG0300X
139959,207V00000X
139960,207Q00000X
139963,
139964,207QS0010X
139968,2084P0800X
139972,207W00000X
139974,207Q00000X
139976,2084P0802X
139987,2084N0400X
139993,207T00000X
139996,207W00000X
139997,207R00000X
140002,2084N0400X
140009,207Q00000X
140010,207RP1001X
140020,207QA0505X
140021,
140032,207Q00000X
140040,2084N0402X
140048,207Q00000X
140050,2084N0400X
140052,2084P0800X
140058,2084P0800X
140063,207R00000X
140069,207RC0000X
140079,2084P0800X
140080,207Q00000X
140082,207R00000X
140086,207Q00000X
140088,
140089,207Q00000X
140094,207QS0010X
140098,2084N0402X
140101,2084P0800X
140103,2084P0800X
140104,207RH0003X
140108,207Q00000X
140114,207Q00000X
140116,207Q00000X
140117,2084N0400X
140118,207Q00000X
140120,207Q00000X
140121,207R00000X
140126,207Q00000X
140131,207Q00000X
140133,2084P0800X
140141,207Q00000X
140145,207R00000X
140146,2084N0400X
140147,2084P0800X
140148,
140153,2084N0600X
140162,2084N0400X
140164,207Q00000X
140167,2084P0800X
140168,2084N0400X
140175,
140181,207Q00000X
140182,174400000X
140185,
140186,207Q00000X
140192,207Q00000X
140197,2084N0400X
140198,207Q00000X
140199,390200000X
140201,2084P0800X
140204,2084N0400X
140206,207N00000X
140208,2084P0800X
140209,207Q00000X
140213,
140218,207RG0100X
140233,207RG0100X
140234,207Q00000X
140244,2084N0400X
140248,
140250,2084N0402X
140251,2084N0400X
140256,207Q00000X
140257,2084P0800X
140259,207Q00000X
140265,207Q00000X
140268,207RH0000X
140273,207R00000X
140274,207R00000X
140283,207R00000X
140284,207W00000X
140291,
140302,207Q00000X
140304,207Q00000X
140312,2084N0400X
140315,2084P0800X
140319,207R00000X
140320,2084N0400X
140323,2084P0800X
140340,2084N0400X
140342,207N00000X
140343,2084N0400X
140344,2085R0001X
140346,2084N0400X
140353,207Q00000X
140360,2084N0400X
140365,2084N0400X
140370,207L00000X
140371,207R00000X
140376,207Q00000X
140377,2084P0800X
140389,207Q00000X
140395,2084N0402X
140396,207P00000X
140398,2084P0800X
140399,207RH0003X
140402,2084P0800X
140403,207R00000X
140415,207Q00000X
140422,2084N0400X
140427,
140428,2084N0402X
140429,207R00000X
140430,207RC0000X
140433,207ZP0105X
140440,207R00000X
140446,2084P0800X
140447,2084P0800X
140448,
140449,207Q00000X
140455,207RE0101X
140456,2084P0800X
140458,2084N0400X
140459,2084P0800X
140461,2084P0800X
140464,2084P0800X
140468,207RI0200X
140469,
140473,2084P0804X
140474,2084N0400X
140477,2084N0400X
140479,2085R0202X
140480,207R00000X
140481,2084N0400X
140485,207RG0100X
140490,207Q00000X
140492,2084N0400X
140493,390200000X
140500,208000000X
140501,207Q00000X
140506,207T00000X
140513,207Q00000X
140515,2084P0800X
140516,207N00000X
140519,2084N0402X
140520,174400000X
140521,207N00000X
140522,207Q00000X
140523,2084P0800X
140525,2084P0800X
140529,208D00000X
140530,2084N0400X
140535,2084N0400X
140536,207N00000X
140537,
140540,2084N0400X
140547,207RH0003X
140550,2084P0800X
140551,207Q00000X
140552,2084P0800X
140553,2084P0800X
140555,2084N0600X
140556,207K00000X
140560,2084N0400X
140562,2084N0400X
140565,2084N0400X
140566,2084P0800X
140567,207P00000X
140571,2084N0400X
140573,2084P0800X
140574,207Q00000X
140580,2084N0400X
140583,207R00000X
140594,207Q00000X
140603,2084N0400X
140605,2084N0600X
140607,207R00000X
140608,207Q00000X
140612,207RA0401X
140614,207R00000X
140616,207R00000X
140618,163W00000X
140622,2084P0800X
140625,2084P0800X
140629,363A00000X
140634,207R00000X
140640,207Q00000X
140649,207RH0003X
140650,2084N0400X
140652,2084P0800X
140653,207R00000X
140657,207Q00000X
140660,
140665,207RG0100X
140670,207Q00000X
140672,
140673,2084P0800X
140677,207Q00000X
140680,207WX0107X
140681,207VG0400X
140684,207Q00000X
140685,207R00000X
140689,2084N0400X
140691,207R00000X
140695,207RG0300X
140699,207Q00000X
140700,207N00000X
140704,207P00000X
140706,207R00000X
140711,
140715,207Q00000X
140716,207Q00000X
140719,2084P0800X
140724,2084P0800X
140726,207RH0003X
140727,207Q00000X
140733,2084P0800X
140737,207RI0200X
140740,2084N0400X
140749,207P00000X
140753,2084N0400X
140755,207RP1001X
140757,2084N0400X
140759,207R00000X
140761,2084N0400X
140764,2080P0008X
140774,2084P0800X
140777,207RP1001X
140779,2084P0800X
140780,207Q00000X
140781,2084P0800X
140782,208000000X
140784,2084P0800X
140785,2084P0800X
140786,207R00000X
140789,2084N0400X
140796,2084N0400X
140804,2084P0800X
140807,207ZP0213X
140809,2084P0800X
140810,207RC0000X
140811,207ZP0102X
140813,207R00000X
140814,2084N0400X
140816,2084P0800X
140821,2084N0400X
140824,363AM0700X
140830,2084N0400X
140835,207RC0000X
140836,2084P0800X
140837,207RR0500X
140838,207R00000X
140841,207Q00000X
140844,208000000X
140848,207R00000X
140849,2084P0800X
140852,2084P0800X
140856,2084P0800X
140858,2084N0400X
140864,207RH0003X
140865,207R00000X
140866,208000000X
140867,2084N0400X
140869,174400000X
140870,207Q00000X
140878,207Q00000X
140882,2084N0400X
140883,2084N0400X
140885,2084N0400X
140889,2084N0400X
140890,2084P0800X
140892,2084N0400X
140896,2084N0400X
140897,2084N0400X
140903,207Q00000X
140914,2084N0402X
140915,2084N0400X
140916,2084P0800X
140920,208000000X
140921,2084N0400X
140925,207Q00000X
140935,363LF0000X
140937,207R00000X
140943,
140948,207Q00000X
140951,2084S0012X
140952,207Q00000X
140955,207Q00000X
140960,2084N0400X
140968,2084P0800X
140969,207RS0012X
140971,207R00000X
140978,207Q00000X
140980,
140988,163W00000X
140992,207Q00000X
140993,207RG0300X
140994,2084P0800X
140996,2084P0800X
141000,2084N0400X
141001,207RS0012X
141004,2084P0800X
141005,2084P0800X
141006,
141007,207WX0107X
141008,207RG0100X
141010,207R00000X
141014,207Q00000X
141015,2084P0800X
141017,2084P0800X
141018,207Q00000X
141022,207W00000X
141029,2084P0800X
141034,
141042,2084P0800X
141047,2084P0800X
141055,207RG0100X
141068,
141072,
141074,207Q00000X
141078,2084P0800X
141086,207R00000X
141087,207QG0300X
141088,2084P0800X
141090,2084N0400X
141104,2084N0400X
141108,207R00000X
141116,2084N0400X
141119,207R00000X
141123,2084N0400X
141130,2084N0402X
141133,2084N0400X
141135,207V00000X
141137,207Q00000X
141142,2084P0800X
141144,2084P0800X
141145,
141147,2084P0800X
141148,208000000X
141154,207R00000X
141156,2084N0400X
141164,207Q00000X
141166,207R00000X
141169,207Q00000X
141173,207R00000X
141176,163W00000X
141178,207R00000X
141181,2084N0400X
141187,2081P2900X
141189,2084N0400X
141193,
141195,208000000X
141197,207K00000X
141198,208000000X
141206,2084P0800X
141210,207R00000X
141212,2084P0800X
141214,2084N0400X
141217,2084P0800X
141225,2084N0400X
141227,207Q00000X
141229,207RG0100X
141235,207Q00000X
141240,2084P0800X
141244,363LA2200X
141249,207Q00000X
141255,
141256,207RH0003X
141258,2084P0800X
141260,2084P0800X
141265,2084P0800X
141268,2084N0400X
141270,207R00000X
141278,
141280,2084N0400X
141282,207Q00000X
141283,2084P0800X
141284,207N00000X
141285,
141288,2084P0800X
141298,207Q00000X
141301,207R00000X
141311,2084P0800X
141321,2084P0800X
141322,207R00000X
141324,207RC0000X
141331,2084N0400X
141334,208D00000X
141336,
141337,2084P0800X
141339,2084P0800X
141345,207R00000X
141346,174400000X
141351,207T00000X
141357,2084N0400X
141358,207Q00000X
141359,2084N0400X
141360,2084P0804X
141362,207Q00000X
141363,2084N0402X
141364,2084P0800X
141365,207ZP0213X
141369,207Q00000X
141372,207RG0300X
141377,2084P0800X
141378,2084P0800X
141381,2084P2900X
141386,2084N0400X
141390,204D00000X
141397,2084P0800X
141400,2084P0800X
141410,207Q00000X
141411,207Q00000X
141413,2084P0800X
141414,207Q00000X
141423,2084N0400X
141425,208000000X
141427,2084N0400X
141430,207R00000X
141433,207Q00000X
141434,2084N0600X
141437,2084N0400X
141442,207R00000X
141443,2084P0800X
141444,2084N0400X
141449,2084P0800X
141459,2084N0400X
141460,2084N0400X
141462,2084N0400X
141464,2084N0400X
141469,2084N0400X
141470,207Q00000X
141471,2084N0400X
141472,207Q00000X
141474,207RE0101X
141482,2084P0800X
141484,2084N0400X
